Age,AskPrice,Brand_std,Fuel_std,Owner_std,Transmission_std,Year,kmDriven,km_per_year
12,185000.0,Hyundai,Hybrid/Cng,Second,Manual,2013,90000.0,7200.0
8,330000.0,Maruti Suzuki,Hybrid/Cng,First,Manual,2017,83000.0,9764.70588235294
10,358000.0,Maruti Suzuki,Petrol,First,Automatic,2015,90000.0,8571.42857142857
3,660000.0,Maruti Suzuki,Hybrid/Cng,First,Manual,2022,40000.0,11428.57142857143
6,4650000.0,Lexus,Hybrid/Cng,Second,Automatic,2019,88000.0,13538.461538461539
15,399999.0,Honda,Hybrid/Cng,Second,Automatic,2010,143000.0,9225.806451612903
9,240000.0,Renault,Petrol,Second,Automatic,2016,61600.0,6484.210526315789
7,550000.0,Mahindra,Diesel,Second,Manual,2018,95000.0,12666.666666666666
5,4050000.0,Mercedes-Benz,Diesel,Second,Automatic,2020,24000.0,4363.636363636364
12,425000.0,Maruti Suzuki,Hybrid/Cng,First,Manual,2013,70000.0,5600.0
2,1220000.0,Volkswagen,Petrol,First,Manual,2023,11021.0,4408.4
9,225000.0,Maruti Suzuki,Hybrid/Cng,Second,Manual,2016,80000.0,8421.052631578947
2,3595000.0,Toyota,Hybrid/Cng,First,Automatic,2023,8500.0,3400.0
9,750000.0,Volkswagen,Diesel,First,Automatic,2016,90000.0,9473.684210526315
13,2050000.0,Bmw,Diesel,Second,Automatic,2012,79000.0,5851.851851851852
9,285000.0,Hyundai,Hybrid/Cng,Second,Automatic,2016,66610.0,7011.578947368421
14,235000.0,Maruti Suzuki,Diesel,Second,Manual,2011,79000.0,5448.275862068966
14,250000.0,Maruti Suzuki,Diesel,First,Manual,2011,117000.0,8068.9655172413795
7,300000.0,Datsun,Petrol,First,Manual,2018,60000.0,8000.0
12,200000.0,Maruti Suzuki,Hybrid/Cng,Second,Automatic,2013,100000.0,8000.0
7,840000.0,Renault,Diesel,First,Manual,2018,71000.0,9466.666666666666
10,450000.0,Honda,Hybrid/Cng,First,Automatic,2015,95000.0,9047.619047619048
11,242000.0,Honda,Hybrid/Cng,First,Automatic,2014,21000.0,1826.0869565217392
10,490000.0,Mahindra,Diesel,First,Manual,2015,80000.0,7619.047619047619
10,250000.0,Hyundai,Petrol,Second,Manual,2015,58124.0,5535.619047619048
6,625000.0,Tata,Diesel,Second,Manual,2019,82000.0,12615.384615384615
9,1490000.0,Jaguar,Diesel,Second,Automatic,2016,100000.0,10526.315789473685
2,1750000.0,Mahindra,Diesel,First,Manual,2023,16900.0,6760.0
2,725000.0,Maruti Suzuki,Hybrid/Cng,First,Automatic,2023,45000.0,18000.0
12,1975000.0,Mini,Petrol,Second,Automatic,2013,23000.0,1840.0
4,900000.0,Hyundai,Petrol,First,Automatic,2021,32000.0,7111.111111111111
5,560000.0,Maruti Suzuki,Hybrid/Cng,First,Automatic,2020,82000.0,14909.09090909091
9,451000.0,Volkswagen,Petrol,Second,Manual,2016,67000.0,7052.631578947368
3,5300000.0,Bmw,Petrol,First,Automatic,2022,37500.0,10714.285714285714
10,1375000.0,Toyota,Diesel,Second,Automatic,2015,40000.0,3809.5238095238096
13,760000.0,Volvo,Diesel,First,Automatic,2012,84000.0,6222.222222222223
8,230000.0,Tata,Petrol,Second,Automatic,2017,34000.0,4000.0
12,525000.0,Renault,Diesel,Second,Manual,2013,89000.0,7120.0
8,750000.0,Maruti Suzuki,Hybrid/Cng,Second,Manual,2017,72000.0,8470.588235294117
11,360000.0,Maruti Suzuki,Hybrid/Cng,First,Manual,2014,58000.0,5043.478260869565
12,300000.0,Volkswagen,Petrol,Second,Manual,2013,87500.0,7000.0
5,625000.0,Hyundai,Hybrid/Cng,First,Manual,2020,70000.0,12727.272727272728
7,575000.0,Maruti Suzuki,Diesel,Second,Manual,2018,100000.0,13333.333333333334
7,349999.0,Maruti Suzuki,Hybrid/Cng,First,Automatic,2018,78000.0,10400.0
11,591000.0,Maruti Suzuki,Diesel,First,Manual,2014,25000.0,2173.913043478261
11,560000.0,Hyundai,Diesel,Second,Manual,2014,137000.0,11913.04347826087
8,749000.0,Maruti Suzuki,Hybrid/Cng,First,Manual,2017,72300.0,8505.882352941177
6,625000.0,Tata,Diesel,First,Manual,2019,122087.0,18782.615384615383
9,2590000.0,Audi,Diesel,Second,Automatic,2016,40000.0,4210.526315789473
9,400000.0,Hyundai,Petrol,Second,Manual,2016,65000.0,6842.105263157895
17,98500.0,Maruti Suzuki,Hybrid/Cng,First,Manual,2008,54000.0,3085.714285714286
7,650000.0,Volkswagen,Petrol,Second,Manual,2018,46000.0,6133.333333333333
3,590000.0,Hyundai,Hybrid/Cng,First,Manual,2022,28000.0,8000.0
10,551000.0,Hyundai,Diesel,Second,Automatic,2015,82000.0,7809.523809523809
9,595000.0,Honda,Diesel,Second,Manual,2016,129000.0,13578.947368421053
9,621000.0,Hyundai,Diesel,Second,Automatic,2016,80000.0,8421.052631578947
9,425000.0,Maruti Suzuki,Petrol,First,Automatic,2016,49000.0,5157.894736842105
2,1135000.0,Maruti Suzuki,Hybrid/Cng,First,Manual,2023,41000.0,16400.0
10,799000.0,Mahindra,Diesel,Second,Automatic,2015,57000.0,5428.571428571428
11,230000.0,Hyundai,Hybrid/Cng,Second,Manual,2014,87000.0,7565.217391304348
8,650000.0,Maruti Suzuki,Petrol,Second,Automatic,2017,80000.0,9411.764705882353
18,160000.0,Honda,Hybrid/Cng,Second,Manual,2007,85019.0,4595.621621621622
6,599000.0,Hyundai,Petrol,First,Manual,2019,59000.0,9076.923076923076
2,975000.0,Hyundai,Diesel,First,Manual,2023,69000.0,27600.0
9,321000.0,Maruti Suzuki,Hybrid/Cng,First,Automatic,2016,55500.0,5842.105263157895
13,625000.0,Mercedes-Benz,Diesel,Second,Automatic,2012,75770.0,5612.592592592592
7,715000.0,Honda,Hybrid/Cng,Second,Automatic,2018,38000.0,5066.666666666667
15,105000.0,Chevrolet,Petrol,Second,Manual,2010,60000.0,3870.967741935484
2,190000.0,Hyundai,Hybrid/Cng,First,Manual,2023,1234.0,493.6
5,2799999.0,Ford,Diesel,First,Automatic,2020,122000.0,22181.81818181818
11,290000.0,Hyundai,Petrol,First,Manual,2014,76000.0,6608.695652173913
12,279000.0,Hyundai,Petrol,First,Manual,2013,63000.0,5040.0
11,375000.0,Honda,Petrol,First,Manual,2014,59000.0,5130.434782608696
13,211000.0,Maruti Suzuki,Hybrid/Cng,Second,Manual,2012,55000.0,4074.074074074074
8,4450000.0,Bmw,Diesel,Second,Automatic,2017,26000.0,3058.823529411765
12,320000.0,Hyundai,Petrol,First,Automatic,2013,65891.0,5271.28
13,220000.0,Hyundai,Hybrid/Cng,Second,Manual,2012,55000.0,4074.074074074074
2,3599000.0,Toyota,Hybrid/Cng,First,Automatic,2023,5100.0,2040.0
12,250000.0,Hyundai,Diesel,Second,Automatic,2013,120000.0,9600.0
7,875000.0,Maruti Suzuki,Diesel,First,Manual,2018,72000.0,9600.0
7,635000.0,Honda,Hybrid/Cng,First,Automatic,2018,68000.0,9066.666666666666
6,285000.0,Datsun,Petrol,First,Manual,2019,112000.0,17230.76923076923
14,200000.0,Hyundai,Hybrid/Cng,First,Manual,2011,90000.0,6206.896551724138
4,450000.0,Maruti Suzuki,Hybrid/Cng,First,Automatic,2021,55110.0,12246.666666666666
8,399000.0,Honda,Hybrid/Cng,Second,Manual,2017,65000.0,7647.058823529412
3,780000.0,Hyundai,Hybrid/Cng,First,Automatic,2022,65110.0,18602.85714285714
4,510000.0,Maruti Suzuki,Hybrid/Cng,First,Automatic,2021,53000.0,11777.777777777777
7,599000.0,Maruti Suzuki,Petrol,Second,Automatic,2018,33000.0,4400.0
10,325000.0,Maruti Suzuki,Hybrid/Cng,Second,Automatic,2015,34000.0,3238.095238095238
9,415000.0,Hyundai,Hybrid/Cng,First,Manual,2016,65000.0,6842.105263157895
8,1085000.0,Mahindra,Diesel,First,Automatic,2017,61000.0,7176.470588235294
9,155000.0,Maruti Suzuki,Hybrid/Cng,Second,Automatic,2016,80000.0,8421.052631578947
3,845000.0,Maruti Suzuki,Hybrid/Cng,First,Manual,2022,15419.0,4405.428571428572
11,335000.0,Hyundai,Petrol,First,Manual,2014,68538.0,5959.826086956522
12,1700000.0,Mini,Petrol,Second,Automatic,2013,48000.0,3840.0
14,300000.0,Honda,Hybrid/Cng,First,Automatic,2011,61000.0,4206.896551724138
12,425000.0,Tata,Diesel,Second,Manual,2013,125000.0,10000.0
2,1450000.0,Mahindra,Petrol,First,Automatic,2023,15000.0,6000.0
7,799000.0,Maruti Suzuki,Hybrid/Cng,First,Manual,2018,57200.0,7626.666666666667
4,2600000.0,Toyota,Diesel,First,Automatic,2021,75000.0,16666.666666666668
7,740000.0,Mahindra,Diesel,First,Manual,2018,50412.0,6721.6
6,850000.0,Toyota,Diesel,First,Manual,2019,51234.0,7882.153846153846
9,325000.0,Maruti Suzuki,Hybrid/Cng,First,Manual,2016,75000.0,7894.736842105263
12,410000.0,Volkswagen,Diesel,First,Manual,2013,120000.0,9600.0
10,365000.0,Maruti Suzuki,Diesel,First,Manual,2015,54000.0,5142.857142857143
7,5100000.0,Lexus,Hybrid/Cng,First,Automatic,2018,130000.0,17333.333333333332
6,1140000.0,Hyundai,Petrol,First,Automatic,2019,59980.0,9227.692307692309
13,725000.0,Bmw,Diesel,Second,Automatic,2012,73000.0,5407.407407407408
15,599999.0,Mercedes-Benz,Petrol,Second,Automatic,2010,40000.0,2580.6451612903224
8,5300000.0,Mercedes-Benz,Petrol,First,Automatic,2017,70000.0,8235.29411764706
3,975000.0,Volkswagen,Petrol,Second,Automatic,2022,29800.0,8514.285714285714
2,150000.0,Maruti Suzuki,Hybrid/Cng,First,Automatic,2023,65110.0,26044.0
6,515000.0,Tata,Hybrid/Cng,First,Automatic,2019,52000.0,8000.0
2,3460000.0,Toyota,Hybrid/Cng,First,Automatic,2023,25000.0,10000.0
5,260000.0,Maruti Suzuki,Hybrid/Cng,First,Automatic,2020,150000.0,27272.727272727272
14,173000.0,Hyundai,Petrol,Second,Manual,2011,60000.0,4137.931034482759
7,725000.0,Hyundai,Diesel,First,Manual,2018,69000.0,9200.0
7,550000.0,Mahindra,Diesel,Second,Manual,2018,90000.0,12000.0
17,210000.0,Hyundai,Petrol,Second,Manual,2008,60000.0,3428.5714285714284
10,665000.0,Hyundai,Diesel,Second,Manual,2015,84329.0,8031.333333333333
3,598000.0,Maruti Suzuki,Hybrid/Cng,First,Manual,2022,59000.0,16857.14285714286
8,1800000.0,Mercedes-Benz,Diesel,First,Automatic,2017,38000.0,4470.588235294118
10,2275000.0,Mercedes-Benz,Diesel,Second,Automatic,2015,70000.0,6666.666666666667
11,799000.0,Mercedes-Benz,Diesel,Second,Automatic,2014,35000.0,3043.478260869565
11,260000.0,Maruti Suzuki,Hybrid/Cng,Second,Automatic,2014,72000.0,6260.869565217391
9,745000.0,Maruti Suzuki,Hybrid/Cng,Second,Manual,2016,92200.0,9705.263157894737
11,1550000.0,Bmw,Diesel,Second,Automatic,2014,68000.0,5913.04347826087
9,350000.0,Ford,Hybrid/Cng,Second,Manual,2016,70000.0,7368.421052631579
4,3100000.0,Toyota,Diesel,Second,Automatic,2021,35000.0,7777.777777777777
10,479000.0,Honda,Hybrid/Cng,Second,Automatic,2015,65000.0,6190.476190476191
6,535000.0,Honda,Hybrid/Cng,First,Manual,2019,50000.0,7692.307692307692
5,599000.0,Hyundai,Hybrid/Cng,First,Manual,2020,61000.0,11090.90909090909
6,795000.0,Hyundai,Hybrid/Cng,Second,Automatic,2019,47000.0,7230.7692307692305
1,234567.0,Mahindra,Hybrid/Cng,First,Automatic,2024,150.0,100.0
7,1900000.0,Ford,Diesel,First,Automatic,2018,90000.0,12000.0
7,5800000.0,Land Rover,Diesel,First,Automatic,2018,85000.0,11333.333333333334
12,325000.0,Toyota,Petrol,First,Manual,2013,87000.0,6960.0
12,694999.0,Toyota,Diesel,Second,Manual,2013,132000.0,10560.0
15,385000.0,Skoda,Diesel,First,Automatic,2010,157851.0,10183.935483870968
8,740000.0,Ford,Petrol,Second,Automatic,2017,30000.0,3529.4117647058824
9,368000.0,Maruti Suzuki,Hybrid/Cng,First,Manual,2016,57250.0,6026.315789473684
7,380000.0,Renault,Petrol,First,Automatic,2018,35000.0,4666.666666666667
6,485000.0,Maruti Suzuki,Hybrid/Cng,First,Manual,2019,33000.0,5076.923076923077
5,979999.0,Maruti Suzuki,Hybrid/Cng,First,Manual,2020,80000.0,14545.454545454546
11,365000.0,Hyundai,Petrol,Second,Automatic,2014,46052.0,4004.521739130435
3,1050000.0,Maruti Suzuki,Hybrid/Cng,First,Automatic,2022,29000.0,8285.714285714286
9,465000.0,Nissan,Petrol,First,Automatic,2016,46000.0,4842.105263157895
16,95000.0,Maruti Suzuki,Petrol,Second,Manual,2009,75000.0,4545.454545454545
8,525000.0,Maruti Suzuki,Diesel,Second,Manual,2017,108000.0,12705.882352941177
12,360000.0,Maruti Suzuki,Hybrid/Cng,First,Manual,2013,75667.0,6053.36
3,2150000.0,Mahindra,Diesel,Second,Manual,2022,20545.0,5870.0
8,2200000.0,Bmw,Diesel,Second,Automatic,2017,112000.0,13176.470588235294
6,500000.0,Hyundai,Hybrid/Cng,First,Automatic,2019,55000.0,8461.538461538461
2,697000.0,Hyundai,Hybrid/Cng,First,Manual,2023,13863.0,5545.2
8,745000.0,Honda,Hybrid/Cng,First,Automatic,2017,68000.0,8000.0
8,695000.0,Honda,Petrol,Second,Manual,2017,35000.0,4117.64705882353
1,900000.0,Maruti Suzuki,Hybrid/Cng,First,Automatic,2024,2000.0,1333.3333333333333
7,295000.0,Renault,Petrol,First,Manual,2018,28000.0,3733.3333333333335
5,551000.0,Maruti Suzuki,Hybrid/Cng,First,Automatic,2020,82000.0,14909.09090909091
7,750000.0,Honda,Petrol,Second,Automatic,2018,58000.0,7733.333333333333
9,525000.0,Volkswagen,Petrol,First,Automatic,2016,24000.0,2526.315789473684
7,480000.0,Tata,Petrol,First,Automatic,2018,43220.0,5762.666666666667
9,325000.0,Hyundai,Hybrid/Cng,First,Manual,2016,59817.0,6296.526315789473
8,510000.0,Hyundai,Petrol,Second,Manual,2017,56000.0,6588.235294117647
8,690000.0,Maruti Suzuki,Hybrid/Cng,Second,Manual,2017,52000.0,6117.64705882353
6,490000.0,Hyundai,Hybrid/Cng,First,Manual,2019,55000.0,8461.538461538461
8,675000.0,Tata,Diesel,Second,Automatic,2017,76250.0,8970.588235294117
12,245000.0,Hyundai,Hybrid/Cng,First,Manual,2013,68000.0,5440.0
10,625000.0,Toyota,Hybrid/Cng,First,Automatic,2015,100000.0,9523.809523809523
15,120000.0,Maruti Suzuki,Hybrid/Cng,Second,Automatic,2010,2000.0,129.03225806451613
9,350000.0,Maruti Suzuki,Diesel,Second,Manual,2016,139546.0,14689.052631578947
8,2450000.0,Volvo,Diesel,Second,Automatic,2017,92000.0,10823.529411764706
2,5500000.0,Mercedes-Benz,Diesel,First,Automatic,2023,16600.0,6640.0
4,1350000.0,Mahindra,Diesel,First,Manual,2021,60000.0,13333.333333333334
13,365000.0,Honda,Petrol,Second,Manual,2012,71000.0,5259.259259259259
5,2599000.0,Ford,Diesel,Second,Automatic,2020,88000.0,16000.0
10,340000.0,Honda,Hybrid/Cng,Second,Manual,2015,69000.0,6571.428571428572
29,150000.0,Tata,Diesel,Second,Manual,1996,110000.0,3728.813559322034
12,244999.0,Hyundai,Petrol,First,Automatic,2013,51500.0,4120.0
17,190000.0,Maruti Suzuki,Petrol,Second,Manual,2008,100000.0,5714.285714285715
11,274710.0,Maruti Suzuki,Hybrid/Cng,Second,Manual,2014,81616.0,7097.04347826087
7,815000.0,Maruti Suzuki,Diesel,First,Manual,2018,69000.0,9200.0
15,139000.0,Hyundai,Hybrid/Cng,Second,Manual,2010,64000.0,4129.032258064516
10,460000.0,Honda,Petrol,First,Automatic,2015,50000.0,4761.9047619047615
10,549000.0,Honda,Hybrid/Cng,Second,Automatic,2015,73000.0,6952.380952380952
11,465000.0,Renault,Diesel,Second,Manual,2014,110000.0,9565.217391304348
5,865000.0,Hyundai,Petrol,First,Manual,2020,120488.0,21906.909090909092
4,1030000.0,Maruti Suzuki,Hybrid/Cng,First,Manual,2021,73300.0,16288.888888888889
6,525000.0,Maruti Suzuki,Petrol,Second,Automatic,2019,29770.0,4580.0
3,115000.0,Maruti Suzuki,Hybrid/Cng,First,Automatic,2022,130000.0,37142.857142857145
11,520000.0,Honda,Petrol,Second,Automatic,2014,65000.0,5652.173913043478
4,680000.0,Honda,Petrol,First,Automatic,2021,58000.0,12888.888888888889
12,1100000.0,Bmw,Diesel,First,Automatic,2013,92048.0,7363.84
8,745000.0,Honda,Petrol,Second,Automatic,2017,24000.0,2823.529411764706
9,425000.0,Hyundai,Diesel,Second,Manual,2016,79000.0,8315.78947368421
10,560000.0,Maruti Suzuki,Diesel,Second,Manual,2015,103000.0,9809.52380952381
4,760000.0,Maruti Suzuki,Petrol,First,Manual,2021,25000.0,5555.555555555556
2,1650000.0,Volkswagen,Petrol,Second,Automatic,2023,20000.0,8000.0
11,1200000.0,Bmw,Diesel,First,Automatic,2014,89000.0,7739.130434782609
11,490000.0,Hyundai,Hybrid/Cng,Second,Automatic,2014,82000.0,7130.434782608696
9,365000.0,Hyundai,Petrol,Second,Automatic,2016,80000.0,8421.052631578947
10,725000.0,Maruti Suzuki,Hybrid/Cng,First,Manual,2015,83500.0,7952.380952380952
5,525000.0,Maruti Suzuki,Petrol,First,Manual,2020,62000.0,11272.727272727272
10,460000.0,Skoda,Diesel,First,Automatic,2015,82000.0,7809.523809523809
8,750000.0,Hyundai,Diesel,Second,Manual,2017,68000.0,8000.0
14,115000.0,Hyundai,Hybrid/Cng,Second,Manual,2011,95000.0,6551.724137931034
5,3300000.0,Jaguar,Petrol,Second,Automatic,2020,65000.0,11818.181818181818
12,295000.0,Mahindra,Diesel,First,Manual,2013,50308.0,4024.64
6,730000.0,Honda,Diesel,First,Manual,2019,57791.0,8890.923076923076
7,750000.0,Honda,Diesel,First,Manual,2018,58960.0,7861.333333333333
8,850000.0,Jeep,Diesel,First,Manual,2017,74500.0,8764.70588235294
4,1170000.0,Volkswagen,Petrol,Second,Automatic,2021,43000.0,9555.555555555555
6,576000.0,Maruti Suzuki,Hybrid/Cng,First,Manual,2019,62000.0,9538.461538461539
14,135000.0,Maruti Suzuki,Petrol,Second,Manual,2011,96000.0,6620.689655172414
6,390000.0,Hyundai,Hybrid/Cng,First,Manual,2019,71000.0,10923.076923076924
2,575000.0,Maruti Suzuki,Petrol,First,Manual,2023,11293.0,4517.2
14,250000.0,Hyundai,Petrol,Second,Automatic,2011,40000.0,2758.6206896551726
11,1630000.0,Toyota,Diesel,Second,Manual,2014,127000.0,11043.478260869566
13,1500000.0,Volvo,Diesel,Second,Automatic,2012,45500.0,3370.3703703703704
9,725000.0,Mahindra,Diesel,First,Manual,2016,118000.0,12421.052631578947
14,1490000.0,Mercedes-Benz,Diesel,Second,Automatic,2011,75000.0,5172.413793103448
8,645000.0,Honda,Petrol,First,Automatic,2017,63000.0,7411.764705882353
4,1199000.0,Hyundai,Diesel,First,Manual,2021,39000.0,8666.666666666666
8,375000.0,Maruti Suzuki,Petrol,Second,Manual,2017,65000.0,7647.058823529412
13,425000.0,Mahindra,Diesel,Second,Manual,2012,115000.0,8518.518518518518
7,565000.0,Toyota,Diesel,Second,Manual,2018,165256.0,22034.133333333335
4,1295000.0,Hyundai,Petrol,First,Manual,2021,27531.0,6118.0
3,825000.0,Maruti Suzuki,Hybrid/Cng,First,Manual,2022,105000.0,30000.0
8,2795000.0,Toyota,Diesel,First,Automatic,2017,115000.0,13529.411764705883
10,375000.0,Hyundai,Hybrid/Cng,Second,Manual,2015,68000.0,6476.190476190476
10,530000.0,Maruti Suzuki,Hybrid/Cng,Second,Automatic,2015,61000.0,5809.523809523809
6,620000.0,Honda,Hybrid/Cng,Second,Automatic,2019,37100.0,5707.692307692308
6,500000.0,Maruti Suzuki,Petrol,First,Manual,2019,31000.0,4769.2307692307695
22,95000.0,Maruti Suzuki,Hybrid/Cng,Second,Manual,2003,85000.0,3777.777777777778
10,650000.0,Toyota,Diesel,Second,Manual,2015,100000.0,9523.809523809523
15,325000.0,Mitsubishi,Petrol,Second,Automatic,2010,80000.0,5161.290322580645
16,165000.0,Hyundai,Petrol,Second,Manual,2009,90000.0,5454.545454545455
4,1315000.0,Mahindra,Diesel,Second,Automatic,2021,65000.0,14444.444444444445
6,5600000.0,Lexus,Hybrid/Cng,First,Automatic,2019,79000.0,12153.846153846154
8,675000.0,Maruti Suzuki,Hybrid/Cng,First,Manual,2017,68558.0,8065.64705882353
5,199999.0,Datsun,Hybrid/Cng,Second,Manual,2020,54000.0,9818.181818181818
7,390000.0,Maruti Suzuki,Hybrid/Cng,Second,Automatic,2018,98130.0,13084.0
19,85000.0,Maruti Suzuki,Petrol,Second,Manual,2006,85000.0,4358.974358974359
12,230000.0,Maruti Suzuki,Petrol,Second,Manual,2013,35000.0,2800.0
11,195000.0,Hyundai,Petrol,Second,Manual,2014,54000.0,4695.652173913043
11,330000.0,Maruti Suzuki,Hybrid/Cng,Second,Automatic,2014,65000.0,5652.173913043478
3,1660000.0,Tata,Diesel,First,Automatic,2022,46000.0,13142.857142857143
11,2425000.0,Mercedes-Benz,Diesel,Second,Automatic,2014,190000.0,16521.739130434784
15,160000.0,Maruti Suzuki,Hybrid/Cng,Second,Manual,2010,90000.0,5806.451612903225
10,1190000.0,Toyota,Petrol,Second,Automatic,2015,53350.0,5080.952380952381
8,600000.0,Maruti Suzuki,Petrol,Second,Manual,2017,69053.0,8123.882352941177
9,350000.0,Tata,Diesel,Second,Automatic,2016,140990.0,14841.052631578947
5,825000.0,Hyundai,Diesel,First,Manual,2020,67000.0,12181.818181818182
5,725000.0,Tata,Petrol,First,Automatic,2020,5589.0,1016.1818181818181
13,500000.0,Volkswagen,Diesel,First,Automatic,2012,85000.0,6296.2962962962965
7,5000000.0,Audi,Diesel,First,Automatic,2018,40000.0,5333.333333333333
13,239000.0,Ford,Petrol,Second,Automatic,2012,83000.0,6148.148148148148
11,130000.0,Maruti Suzuki,Hybrid/Cng,First,Automatic,2014,150000.0,13043.478260869566
13,225000.0,Nissan,Petrol,Second,Manual,2012,68000.0,5037.037037037037
5,1080000.0,Kia,Diesel,First,Automatic,2020,79000.0,14363.636363636364
5,4200000.0,Volvo,Diesel,First,Automatic,2020,36000.0,6545.454545454545
11,249000.0,Hyundai,Petrol,First,Manual,2014,89084.0,7746.434782608696
9,2650000.0,Land Rover,Diesel,First,Automatic,2016,38000.0,4000.0
9,395000.0,Hyundai,Hybrid/Cng,First,Manual,2016,90000.0,9473.684210526315
4,1850000.0,Hyundai,Diesel,First,Automatic,2021,35000.0,7777.777777777777
10,375000.0,Honda,Diesel,Second,Manual,2015,75000.0,7142.857142857143
5,880000.0,Mahindra,Diesel,First,Manual,2020,48155.0,8755.454545454546
7,490000.0,Maruti Suzuki,Petrol,Second,Automatic,2018,44500.0,5933.333333333333
8,319000.0,Ford,Diesel,Second,Manual,2017,121600.0,14305.882352941177
14,135000.0,Hyundai,Hybrid/Cng,Second,Manual,2011,82000.0,5655.172413793103
9,3050000.0,Audi,Diesel,First,Automatic,2016,99000.0,10421.052631578947
8,900000.0,Mahindra,Diesel,Second,Manual,2017,119000.0,14000.0
1,190000.0,Hyundai,Hybrid/Cng,First,Manual,2024,1234.0,822.6666666666666
2,2750000.0,Toyota,Petrol,Second,Automatic,2023,30000.0,12000.0
13,275000.0,Maruti Suzuki,Diesel,First,Manual,2012,125000.0,9259.25925925926
10,699000.0,Toyota,Hybrid/Cng,Second,Automatic,2015,68000.0,6476.190476190476
9,790000.0,Toyota,Petrol,Second,Automatic,2016,67000.0,7052.631578947368
10,300000.0,Honda,Hybrid/Cng,Second,Automatic,2015,55000.0,5238.0952380952385
11,1599000.0,Mercedes-Benz,Diesel,Second,Automatic,2014,51000.0,4434.782608695652
12,425000.0,Volkswagen,Diesel,Second,Manual,2013,67000.0,5360.0
3,625000.0,Maruti Suzuki,Hybrid/Cng,First,Manual,2022,85000.0,24285.714285714286
3,825000.0,Honda,Hybrid/Cng,First,Automatic,2022,26500.0,7571.428571428572
13,340000.0,Skoda,Hybrid/Cng,Second,Automatic,2012,137000.0,10148.148148148148
15,300000.0,Maruti Suzuki,Diesel,Second,Manual,2010,42583.0,2747.2903225806454
15,200000.0,Honda,Hybrid/Cng,Second,Automatic,2010,85000.0,5483.870967741936
6,599000.0,Renault,Diesel,First,Automatic,2019,71000.0,10923.076923076924
3,900000.0,Maruti Suzuki,Hybrid/Cng,First,Automatic,2022,90000.0,25714.285714285714
9,535000.0,Maruti Suzuki,Diesel,Second,Manual,2016,78000.0,8210.526315789473
3,520000.0,Tata,Petrol,First,Manual,2022,17200.0,4914.285714285715
8,425000.0,Maruti Suzuki,Petrol,First,Automatic,2017,78000.0,9176.470588235294
19,145000.0,Maruti Suzuki,Petrol,Second,Manual,2006,66711.0,3421.076923076923
14,110000.0,Hyundai,Hybrid/Cng,Second,Manual,2011,73000.0,5034.482758620689
15,649000.0,Nissan,Petrol,Second,Automatic,2010,69500.0,4483.870967741936
7,665000.0,Honda,Petrol,Second,Manual,2018,62000.0,8266.666666666666
9,380000.0,Volkswagen,Diesel,Second,Automatic,2016,65000.0,6842.105263157895
8,770000.0,Volkswagen,Diesel,Second,Manual,2017,63000.0,7411.764705882353
8,2250000.0,Land Rover,Diesel,Second,Automatic,2017,78000.0,9176.470588235294
8,240000.0,Maruti Suzuki,Hybrid/Cng,First,Automatic,2017,170000.0,20000.0
11,449000.0,Volkswagen,Diesel,Second,Manual,2014,104000.0,9043.478260869566
9,311000.0,Maruti Suzuki,Hybrid/Cng,First,Manual,2016,86000.0,9052.631578947368
7,1550000.0,Skoda,Petrol,First,Automatic,2018,65000.0,8666.666666666666
3,650000.0,Maruti Suzuki,Petrol,First,Automatic,2022,9000.0,2571.4285714285716
9,2750000.0,Ford,Diesel,Second,Automatic,2016,100000.0,10526.315789473685
2,3600000.0,Toyota,Hybrid/Cng,First,Automatic,2023,13000.0,5200.0
5,3975000.0,Toyota,Diesel,First,Automatic,2020,40700.0,7400.0
11,511000.0,Volkswagen,Diesel,Second,Automatic,2014,72900.0,6339.130434782609
11,195000.0,Maruti Suzuki,Hybrid/Cng,Second,Automatic,2014,75000.0,6521.739130434783
13,195000.0,Hyundai,Hybrid/Cng,Second,Manual,2012,78000.0,5777.777777777777
10,814999.0,Audi,Diesel,Second,Automatic,2015,75000.0,7142.857142857143
4,635000.0,Maruti Suzuki,Hybrid/Cng,First,Manual,2021,42000.0,9333.333333333334
10,250000.0,Maruti Suzuki,Hybrid/Cng,First,Automatic,2015,73000.0,6952.380952380952
8,299900.0,Renault,Petrol,Second,Manual,2017,49600.0,5835.294117647059
11,300000.0,Ford,Diesel,First,Automatic,2014,36000.0,3130.4347826086955
6,520000.0,Maruti Suzuki,Petrol,First,Manual,2019,47000.0,7230.7692307692305
7,1970000.0,Toyota,Diesel,First,Manual,2018,115000.0,15333.333333333334
9,365000.0,Maruti Suzuki,Hybrid/Cng,Second,Automatic,2016,65000.0,6842.105263157895
15,275000.0,Hyundai,Petrol,Second,Manual,2010,150000.0,9677.41935483871
5,725000.0,Hyundai,Hybrid/Cng,First,Manual,2020,67000.0,12181.818181818182
7,295000.0,Renault,Hybrid/Cng,Second,Automatic,2018,48000.0,6400.0
5,1025000.0,Mahindra,Diesel,First,Manual,2020,85000.0,15454.545454545454
1,1985000.0,Mahindra,Diesel,First,Automatic,2024,13000.0,8666.666666666666
8,345000.0,Maruti Suzuki,Hybrid/Cng,First,Automatic,2017,58000.0,6823.529411764706
